"state","puma2k","puma12","stab","PUMAname","PUMA2kName","pop10","afact"
"FIPS state","puma2k","puma12","State Postal Code","PUMA12 Name","PUMA 2K Name","Total Pop, 2010 census","puma2k to puma12 alloc factor"
"48","02507","02502","TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities","4802507",40684,0.277 
"48","02507","02509","TX","Fort Worth (Northeast) & Hurst (South) Cities--North of I-30","4802507",72419,0.494 
"48","02507","02510","TX","Tarrant County (North)--North Richland Hills (North) & Keller Cities","4802507",11723,0.08 
"48","02508","02502","TX","Tarrant County (East)--Euless (South & West) & Arlington (North) Cities","4802508",7640,0.045 
"48","02508","02503","TX","Tarrant County (East)--Arlington (East) & Grand Prairie (West Central) Cities","4802508",16797,0.1 
"48","02508","02504","TX","Tarrant County (Southeast)--Arlington (Southeast) & Grand Prairie (Southwest) Cities","4802508",22051,0.131 
"48","02508","02505","TX","Tarrant County (Southeast)--Mansfield (North) & Arlington (Southwest) Cities","4802508",57713,0.344 
"48","02508","02506","TX","Tarrant County (South Central)--Fort Worth City (Southeast)--South of I-20","4802508",56968,0.339 
"48","02508","02508","TX","Fort Worth City (East Central)--South of I-30, East of I-35W & Inside Loop I-820","4802508",6788,0.04 
"48","02509","02501","TX","Tarrant County (Northeast)--Grapevine, Southlake & Colleyville Cities","4802509",71560,0.333 
"48","02509","02510","TX","Tarrant County (North)--North Richland Hills (North) & Keller Cities","4802509",46085,0.215 
"48","02509","02511","TX","Fort Worth City (North)--East of I-35W & West of US-377","4802509",19967,0.093 
"48","02509","02515","TX","Tarrant County (West)--Fort Worth City (West)","4802509",13680,0.064 
"48","02509","02516","TX","Tarrant County (Northwest)--Fort Worth (Northwest) & Saginaw Cities","4802509",63494,0.296 
"48","02510","02509","TX","Fort Worth (Northeast) & Hurst (South) Cities--North of I-30","4802510",16847,0.151 
"48","02510","02510","TX","Tarrant County (North)--North Richland Hills (North) & Keller Cities","4802510",55168,0.494 
"48","02510","02512","TX","Fort Worth City (North Central) & Haltom City (North)--Inside Loop I-820","4802510",39563,0.355 
"48","02511","02400","TX","Parker County","4802511",116927,0.854 
"48","02511","02514","TX","Tarrant County (Southwest)--Fort Worth (Southwest) & Benbrook Cities","4802511",13525,0.099 
"48","02511","02515","TX","Tarrant County (West)--Fort Worth City (West)","4802511",6540,0.048 
"48","02600","02102","TX","Johnson County","4802600",150934,1 
"48","02700","02200","TX","North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties","4802700",97562,0.603 
"48","02700","02600","TX","West Central Texas COG (Outside Taylor County)","4802700",46101,0.285 
"48","02700","03700","TX","Heart of Texas COG (Outside McLennan County) & Navarro County","4802700",18212,0.113 
"48","02800","02200","TX","North Central Texas COG (West)--Hood, Erath, Palo Pinto & Somervell Counties","4802800",28111,0.241 
"48","02800","02600","TX","West Central Texas COG (Outside Taylor County)","4802800",88562,0.759 
"48","02900","02700","TX","West Central Texas COG--Taylor County--Abilene City","4802900",131506,1 
"48","03000","02800","TX","Concho Valley COG & Permian Basin Regional Planning Commission (East)","4803000",3320,0.029 
"48","03000","02900","TX","Concho Valley COG--Tom Green County--San Angelo City","4803000",110224,0.971 
"48","03100","02600","TX","West Central Texas COG (Outside Taylor County)","4803100",10501,0.095 
"48","03100","02800","TX","Concho Valley COG & Permian Basin Regional Planning Commission (East)","4803100",99514,0.905 
"48","03200","03000","TX","Permian Basin Regional Planning Commission (Central)--Midland County--Midland City","4803200",136872,1 
"48","03300","03100","TX","Permian Basin Regional Planning Commission (Central)--Ector County--Odessa City","4803300",137130,1 
"48","03400","03200","TX","Rio Grande COG & Permian Basin Regional Planning Commission (West)","4803400",110077,1 
"48","03501","03305","TX","El Paso City (North)","4803501",19248,0.145 
"48","03501","03306","TX","El Paso City (Northwest)","4803501",113192,0.855 
"48","03502","03304","TX","El Paso City (Central)","4803502",109942,1 
"48","03503","03305","TX","El Paso City (North)","4803503",109621,1 
"48","03504","03301","TX","El Paso County (Outside El Paso City)--Socorro & Horizon Cities","4803504",138813,0.482 
"48","03504","03302","TX","El Paso City (East)","4803504",94963,0.33 
"48","03504","03303","TX","El Paso City (Southeast)","4803504",33916,0.118 
"48","03504","03304","TX","El Paso City (Central)","4803504",12,0 
"48","03504","03305","TX","El Paso City (North)","4803504",8,0 
"48","03504","03306","TX","El Paso City (Northwest)","4803504",20304,0.07 
"48","03505","03302","TX","El Paso City (East)","4803505",63738,0.397 
"48","03505","03303","TX","El Paso City (Southeast)","4803505",96890,0.603 
"48","03600","02600","TX","West Central Texas COG (Outside Taylor County)","4803600",47001,0.296 
"48","03600","03400","TX","Central Texas COG (West), Burnet & Llano Counties","4803600",101312,0.638 
"48","03600","06000","TX","Alamo Area COG (Northwest) & Blanco County","4803600",10497,0.066 
"48","03701","03502","TX","Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities","4803701",127220,1 
"48","03702","03501","TX","Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities","4803702",147496,0.955 
"48","03702","03502","TX","Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities","4803702",7017,0.045 
"48","03703","03400","TX","Central Texas COG (West), Burnet & Llano Counties","4803703",75388,0.726 
"48","03703","03501","TX","Central Texas COG--Bell County (West)--Killeen & Harker Heights Cities","4803703",5959,0.057 
"48","03703","03502","TX","Central Texas COG--Bell County (North, East & South)--Temple & Belton Cities","4803703",22543,0.217 
"48","03801","03801","TX","Heart of Texas COG--McLennan County--Waco City (Central)","4803801",103636,1 
"48","03802","03802","TX","Heart of Texas COG--McLennan County--Waco (Outer), Hewitt & Robinson Cities","4803802",131270,1 
"48","03900","03601","TX","Brazos Valley COG (Outside Brazos County) & Milam County","4803900",124588,0.814 
"48","03900","03700","TX","Heart of Texas COG (Outside McLennan County) & Navarro County","4803900",4,0 
"48","03900","05000","TX","Houston-Galveston Area Council (West)","4803900",28417,0.186 
"48","04000","03602","TX","Brazos Valley COG--Brazos County--College Station & Bryan Cities","4804000",194851,1 
"48","04100","03900","TX","Deep East Texas COG (West) & Walker County","4804100",177972,1 
"48","04200","04200","TX","Orange & Hardin Counties","4804200",136472,1 
"48","04300","04301","TX","Jefferson County (North Central)--Beaumont City","4804300",116076,0.981 
"48","04300","04302","TX","Jefferson County (Outside Beaumont City)--Port Arthur City","4804300",2220,0.019 
"48","04400","04301","TX","Jefferson County (North Central)--Beaumont City","4804400",38,0 
"48","04400","04302","TX","Jefferson County (Outside Beaumont City)--Port Arthur City","4804400",133939,1 
"48","04501","04501","TX","Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East)","4804501",53343,0.282 
"48","04501","04502","TX","Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West)","4804501",23847,0.126 
"48","04501","04503","TX","Houston-Galveston Area Council--Montgomery County (South)--The Woodlands (North)","4804501",103838,0.55 
"48","04501","04504","TX","Houston-Galveston Area Council--Montgomery County (Southeast)","4804501",7799,0.041 
"48","04502","03900","TX","Deep East Texas COG (West) & Walker County","4804502",3,0 
"48","04502","04400","TX","Houston-Galveston Area Council--Liberty & Chambers Counties","4804502",110739,0.447 
"48","04502","04501","TX","Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East)","4804502",44208,0.178 
"48","04502","04504","TX","Houston-Galveston Area Council--Montgomery County (Southeast)","4804502",92737,0.374 
"48","04503","03601","TX","Brazos Valley COG (Outside Brazos County) & Milam County","4804503",8,0 
"48","04503","04501","TX","Houston-Galveston Area Council--Montgomery County (Northeast)--Conroe City (East)","4804503",39340,0.227 
"48","04503","04502","TX","Houston-Galveston Area Council--Montgomery County (West)--Conroe City (West)","4804503",90634,0.523 
"48","04503","05000","TX","Houston-Galveston Area Council (West)","4804503",43205,0.249 
"48","04601","04601","TX","Houston City (North Central)--North of I-10 & Inside Loop I-610","4804601",13365,0.112 
"48","04601","04602","TX","Houston City (East Central)--East of I-45 & Inside Loop I-610","4804601",103792,0.871 
"48","04601","04603","TX","Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610","4804601",1962,0.016 
"48","04602","04601","TX","Houston City (North Central)--North of I-10 & Inside Loop I-610","4804602",45639,0.325 
"48","04602","04607","TX","Houston City (Northeast)--Between Loop I-610 & Beltway TX-8","4804602",40903,0.291 
"48","04602","04608","TX","Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8","4804602",23625,0.168 
"48","04602","04609","TX","Houston City (North)--South of Aldine & Inside Beltway TX-8","4804602",30385,0.216 
"48","04603","04601","TX","Houston City (North Central)--North of I-10 & Inside Loop I-610","4804603",53801,0.437 
"48","04603","04604","TX","Houston City (West Central)--South of I-10 & Inside Loop I-610","4804603",43944,0.357 
"48","04603","04609","TX","Houston City (North)--South of Aldine & Inside Beltway TX-8","4804603",5773,0.047 
"48","04603","04611","TX","Houston City (Northwest)--Between Loop I-610 & Beltway TX-8","4804603",19482,0.158 
"48","04604","04604","TX","Houston City (West Central)--South of I-10 & Inside Loop I-610","4804604",34668,0.239 
"48","04604","04613","TX","Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8","4804604",59062,0.407 
"48","04604","04614","TX","Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8","4804604",51509,0.355 
"48","04605","04611","TX","Houston City (Northwest)--Between Loop I-610 & Beltway TX-8","4804605",28527,0.229 
"48","04605","04612","TX","Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8","4804605",82718,0.664 
"48","04605","04613","TX","Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8","4804605",11519,0.093 
"48","04605","04636","TX","Houston City (West)--East of TX-6 & West of Beltway TX-8","4804605",1756,0.014 
"48","04606","04609","TX","Houston City (North)--South of Aldine & Inside Beltway TX-8","4804606",72191,0.563 
"48","04606","04610","TX","Houston City (North)--West of Aldine & Inside Beltway TX-8","4804606",31696,0.247 
"48","04606","04611","TX","Houston City (Northwest)--Between Loop I-610 & Beltway TX-8","4804606",24306,0.19 
"48","04607","04603","TX","Houston City (South Central)--South of US-59, West of I-45 & Inside Loop I-610","4804607",113783,0.735 
"48","04607","04604","TX","Houston City (West Central)--South of I-10 & Inside Loop I-610","4804607",20258,0.131 
"48","04607","04616","TX","Houston City (Southwest)--Between Loop I-610 & Beltway TX-8","4804607",3062,0.02 
"48","04607","04617","TX","Houston City (South)--Between Loop I-610 & Beltway TX-8","4804607",17625,0.114 
"48","04608","04616","TX","Houston City (Southwest)--Between Loop I-610 & Beltway TX-8","4804608",23720,0.177 
"48","04608","04617","TX","Houston City (South)--Between Loop I-610 & Beltway TX-8","4804608",79506,0.595 
"48","04608","04618","TX","Houston City (Southeast)--West of Pasadena City & Outside Loop I-610","4804608",24168,0.181 
"48","04608","04619","TX","Houston (Southeast) & South Houston Cities--Inside Beltway TX-8","4804608",6312,0.047 
"48","04609","04615","TX","Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8","4804609",34827,0.303 
"48","04609","04616","TX","Houston City (Southwest)--Between Loop I-610 & Beltway TX-8","4804609",75942,0.661 
"48","04609","04638","TX","Houston City (Southwest)--East of TX-6 & West of Beltway TX-8","4804609",4042,0.035 
"48","04610","04636","TX","Houston City (West)--East of TX-6 & West of Beltway TX-8","4804610",21286,0.166 
"48","04610","04637","TX","Houston City (West)--Westpark Tollway, West of Beltway TX-8","4804610",62084,0.483 
"48","04610","04638","TX","Houston City (Southwest)--East of TX-6 & West of Beltway TX-8","4804610",45050,0.351 
"48","04611","04602","TX","Houston City (East Central)--East of I-45 & Inside Loop I-610","4804611",13210,0.104 
"48","04611","04605","TX","Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8","4804611",15,0 
"48","04611","04606","TX","Houston (East), Galena Park, Jacinto Cities & Cloverleaf","4804611",40651,0.319 
"48","04611","04607","TX","Houston City (Northeast)--Between Loop I-610 & Beltway TX-8","4804611",4729,0.037 
"48","04611","04618","TX","Houston City (Southeast)--West of Pasadena City & Outside Loop I-610","4804611",68928,0.54 
"48","04612","04612","TX","Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8","4804612",15716,0.113 
"48","04612","04634","TX","Harris County (West)--Houston City (West)--North of US-90 & West of TX-6","4804612",4627,0.033 
"48","04612","04635","TX","Houston City (West)--South of I-10 & West of TX-6","4804612",4614,0.033 
"48","04612","04636","TX","Houston City (West)--East of TX-6 & West of Beltway TX-8","4804612",43198,0.311 
"48","04612","04637","TX","Houston City (West)--Westpark Tollway, West of Beltway TX-8","4804612",49049,0.353 
"48","04612","04638","TX","Houston City (Southwest)--East of TX-6 & West of Beltway TX-8","4804612",21606,0.156 
"48","04613","04613","TX","Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8","4804613",22442,0.166 
"48","04613","04614","TX","Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8","4804613",51103,0.379 
"48","04613","04615","TX","Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8","4804613",61468,0.455 
"48","04614","04621","TX","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities","4804614",31765,0.2 
"48","04614","04622","TX","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview","4804614",54115,0.341 
"48","04614","04623","TX","Harris County (East)--Baytown City","4804614",72734,0.459 
"48","04615","04608","TX","Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8","4804615",40424,0.238 
"48","04615","04609","TX","Houston City (North)--South of Aldine & Inside Beltway TX-8","4804615",17462,0.103 
"48","04615","04610","TX","Houston City (North)--West of Aldine & Inside Beltway TX-8","4804615",61035,0.36 
"48","04615","04611","TX","Houston City (Northwest)--Between Loop I-610 & Beltway TX-8","4804615",1682,0.01 
"48","04615","04626","TX","Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960","4804615",15378,0.091 
"48","04615","04628","TX","Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960","4804615",33524,0.198 
"48","04616","04626","TX","Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960","4804616",53972,0.346 
"48","04616","04627","TX","Harris County (Far North)--Spring","4804616",16899,0.108 
"48","04616","04629","TX","Harris County (North)--North of FM-1960, West of I-45 & East of TX-249","4804616",85343,0.546 
"48","04617","04629","TX","Harris County (North)--North of FM-1960, West of I-45 & East of TX-249","4804617",24621,0.085 
"48","04617","04630","TX","Harris County (Far North)--Tomball City & The Woodlands (Southwest)","4804617",29085,0.1 
"48","04617","04631","TX","Harris County (Northwest)--North of US-290 & North of FM-1960","4804617",117605,0.406 
"48","04617","04632","TX","Harris County (Far Northwest)--Katy City (Northeast)","4804617",43778,0.151 
"48","04617","04633","TX","Harris County (Northwest)--South of US-290 & West of TX-6","4804617",74636,0.258 
"48","04618","04610","TX","Houston City (North)--West of Aldine & Inside Beltway TX-8","4804618",11317,0.044 
"48","04618","04611","TX","Houston City (Northwest)--Between Loop I-610 & Beltway TX-8","4804618",29127,0.115 
"48","04618","04628","TX","Harris County (Northwest)--Jersey Village City--Between Beltway TX-8 & FM-1960","4804618",74043,0.291 
"48","04618","04632","TX","Harris County (Far Northwest)--Katy City (Northeast)","4804618",16532,0.065 
"48","04618","04633","TX","Harris County (Northwest)--South of US-290 & West of TX-6","4804618",25928,0.102 
"48","04618","04634","TX","Harris County (West)--Houston City (West)--North of US-90 & West of TX-6","4804618",56693,0.223 
"48","04618","04636","TX","Houston City (West)--East of TX-6 & West of Beltway TX-8","4804618",40737,0.16 
"48","04619","04612","TX","Houston (West) & Spring Valley Village Cities--Between Loop I-610 & Beltway TX-8","4804619",4461,0.02 
"48","04619","04613","TX","Houston (West) & Hunters Creek Village Cities--Between Loop I-610 & Beltway TX-8","4804619",13682,0.062 
"48","04619","04632","TX","Harris County (Far Northwest)--Katy City (Northeast)","4804619",30215,0.137 
"48","04619","04634","TX","Harris County (West)--Houston City (West)--North of US-90 & West of TX-6","4804619",40393,0.183 
"48","04619","04635","TX","Houston City (West)--South of I-10 & West of TX-6","4804619",100974,0.457 
"48","04619","04637","TX","Houston City (West)--Westpark Tollway, West of Beltway TX-8","4804619",2607,0.012 
"48","04619","04638","TX","Houston City (Southwest)--East of TX-6 & West of Beltway TX-8","4804619",28614,0.13 
"48","04620","04604","TX","Houston City (West Central)--South of I-10 & Inside Loop I-610","4804620",24629,0.18 
"48","04620","04605","TX","Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8","4804620",41,0 
"48","04620","04614","TX","Houston City (West)--Westpark Tollway, Between Loop I-610 & Beltway TX-8","4804620",2497,0.018 
"48","04620","04615","TX","Houston (Southwest) & Bellaire (Southeast) Cities--Between Loop I-610 & Beltway TX-8","4804620",6231,0.046 
"48","04620","04616","TX","Houston City (Southwest)--Between Loop I-610 & Beltway TX-8","4804620",4430,0.032 
"48","04620","04617","TX","Houston City (South)--Between Loop I-610 & Beltway TX-8","4804620",8406,0.061 
"48","04620","04619","TX","Houston (Southeast) & South Houston Cities--Inside Beltway TX-8","4804620",17031,0.125 
"48","04620","04620","TX","Houston (Southeast) & Webster Cities","4804620",65257,0.477 
"48","04620","04621","TX","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities","4804620",5554,0.041 
"48","04620","04638","TX","Houston City (Southwest)--East of TX-6 & West of Beltway TX-8","4804620",2709,0.02 
"48","04621","04624","TX","Harris County (Northeast)--Houston City (Far Northeast)","4804621",53132,0.219 
"48","04621","04625","TX","Harris County (North)--Houston (North), Humble Cities & Atascocita","4804621",21692,0.089 
"48","04621","04627","TX","Harris County (Far North)--Spring","4804621",85291,0.351 
"48","04621","04630","TX","Harris County (Far North)--Tomball City & The Woodlands (Southwest)","4804621",71697,0.295 
"48","04621","04632","TX","Harris County (Far Northwest)--Katy City (Northeast)","4804621",11179,0.046 
"48","04622","04606","TX","Houston (East), Galena Park, Jacinto Cities & Cloverleaf","4804622",67210,0.327 
"48","04622","04607","TX","Houston City (Northeast)--Between Loop I-610 & Beltway TX-8","4804622",28885,0.14 
"48","04622","04618","TX","Houston City (Southeast)--West of Pasadena City & Outside Loop I-610","4804622",3315,0.016 
"48","04622","04622","TX","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview","4804622",47102,0.229 
"48","04622","04623","TX","Harris County (East)--Baytown City","4804622",30140,0.147 
"48","04622","04624","TX","Harris County (Northeast)--Houston City (Far Northeast)","4804622",28994,0.141 
"48","04623","04607","TX","Houston City (Northeast)--Between Loop I-610 & Beltway TX-8","4804623",29279,0.124 
"48","04623","04608","TX","Houston City (North) & Aldine--Between Loop I-610 & Beltway TX-8","4804623",37004,0.156 
"48","04623","04624","TX","Harris County (Northeast)--Houston City (Far Northeast)","4804623",25162,0.106 
"48","04623","04625","TX","Harris County (North)--Houston (North), Humble Cities & Atascocita","4804623",89977,0.38 
"48","04623","04626","TX","Harris County (North)--Houston City (North)--I-45, Between Beltway TX-8 & FM-1960","4804623",46111,0.195 
"48","04623","04627","TX","Harris County (Far North)--Spring","4804623",9069,0.038 
"48","04624","04605","TX","Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8","4804624",243,0.002 
"48","04624","04618","TX","Houston City (Southeast)--West of Pasadena City & Outside Loop I-610","4804624",6433,0.041 
"48","04624","04619","TX","Houston (Southeast) & South Houston Cities--Inside Beltway TX-8","4804624",76832,0.485 
"48","04624","04620","TX","Houston (Southeast) & Webster Cities","4804624",36661,0.231 
"48","04624","04621","TX","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities","4804624",38198,0.241 
"48","04625","04605","TX","Harris County (Southeast)--Pasadena City (North & Central)--Inside Beltway TX-8","4804625",116769,0.783 
"48","04625","04619","TX","Houston (Southeast) & South Houston Cities--Inside Beltway TX-8","4804625",1653,0.011 
"48","04625","04621","TX","Houston (Southeast), Pasadena (Southeast), La Porte (South) & Seabrook (East) Cities","4804625",27480,0.184 
"48","04625","04622","TX","Harris County (East)--Deer Park, La Porte (North) Cities & Channelview","4804625",3141,0.021 
"48","04701","04901","TX","Fort Bend County (East)--Missouri City","4804701",16817,0.044 
"48","04701","04902","TX","Fort Bend County (Northeast)--Sugar Land & Stafford Cities","4804701",25090,0.066 
"48","04701","04903","TX","Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory","4804701",86703,0.229 
"48","04701","04904","TX","Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners","4804701",117945,0.312 
"48","04701","04905","TX","Fort Bend County (West & South)","4804701",131489,0.348 
"48","04702","04901","TX","Fort Bend County (East)--Missouri City","4804702",86808,0.419 
"48","04702","04902","TX","Fort Bend County (Northeast)--Sugar Land & Stafford Cities","4804702",93667,0.452 
"48","04702","04903","TX","Fort Bend County (Central)--Rosenberg City, Pecan Grove & New Territory","4804702",18105,0.087 
"48","04702","04904","TX","Fort Bend County (North)--Mission Bend (Southwest), Cinco Ranch & Four Corners","4804702",8751,0.042 
"48","04801","04802","TX","Houston-Galveston Area Council--Brazoria County (Central)--Alvin City","4804801",34473,0.252 
"48","04801","04803","TX","Houston-Galveston Area Council--Brazoria County (Southwest)--Lake Jackson City","4804801",102392,0.748 
"48","04802","04801","TX","Houston-Galveston Area Council--Brazoria County (North)--Pearland City","4804802",102261,0.58 
"48","04802","04802","TX","Houston-Galveston Area Council--Brazoria County (Central)--Alvin City","4804802",74040,0.42 
"48","04901","04701","TX","Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities","4804901",107139,1 
"48","04902","04701","TX","Galveston County (Central, South & East)--Galveston, Texas City & La Marque Cities","4804902",47388,0.257 
"48","04902","04702","TX","Galveston County (Northwest)--League City & Friendswood City","4804902",136782,0.743 
"48","05000","05000","TX","Houston-Galveston Area Council (West)","4805000",98856,0.837 
"48","05000","05500","TX","Golden Crescent Regional Planning Commission (North) & Wilson & Karnes Counties","4805000",19263,0.163 
"48","05100","03601","TX","Brazos Valley COG (Outside Brazos County) & Milam County","4805100",24757,0.139 
"48","05100","05100","TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties","4805100",153403,0.861 
"48","05201","05201","TX","Capital Area COG--Williamson County (North)--Georgetown (East) & Taylor Cities","4805201",113009,0.498 
"48","05201","05203","TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville","4805201",17085,0.075 
"48","05201","05204","TX","Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities","4805201",97001,0.427 
"48","05202","05202","TX","Capital Area COG--Williamson County (Southeast)--Round Rock City","4805202",102265,0.523 
"48","05202","05203","TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville","4805202",83024,0.424 
"48","05202","05204","TX","Capital Area COG--Williamson County (West)--Cedar Park & Leander Cities","4805202",10292,0.053 
"48","05301","05301","TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch","4805301",4266,0.023 
"48","05301","05302","TX","Austin City (North)","4805301",82436,0.448 
"48","05301","05303","TX","Austin City (Northeast)","4805301",75288,0.409 
"48","05301","05305","TX","Austin City (Northwest)","4805301",20,0 
"48","05301","05306","TX","Austin City (Central)","4805301",22124,0.12 
"48","05302","05303","TX","Austin City (Northeast)","4805302",33353,0.19 
"48","05302","05304","TX","Austin City (Southeast)","4805302",76738,0.437 
"48","05302","05306","TX","Austin City (Central)","4805302",20757,0.118 
"48","05302","05307","TX","Austin City (South)","4805302",39524,0.225 
"48","05302","05309","TX","Travis County (West, South & Outside Austin City)","4805302",5143,0.029 
"48","05303","05304","TX","Austin City (Southeast)","4805303",30959,0.156 
"48","05303","05305","TX","Austin City (Northwest)","4805303",4551,0.023 
"48","05303","05307","TX","Austin City (South)","4805303",69634,0.352 
"48","05303","05308","TX","Austin City (Southwest), Lost Creek & Barton Creek","4805303",89287,0.451 
"48","05303","05309","TX","Travis County (West, South & Outside Austin City)","4805303",3491,0.018 
"48","05304","05203","TX","Williamson County (South)--Austin City (Far North), Brushy Creek & Jollyville","4805304",3,0 
"48","05304","05302","TX","Austin City (North)","4805304",16524,0.097 
"48","05304","05305","TX","Austin City (Northwest)","4805304",63065,0.371 
"48","05304","05306","TX","Austin City (Central)","4805304",90578,0.532 
"48","05401","05301","TX","Travis County (Northeast)--Pflugerville, Manor Cities & Wells Branch","4805401",103454,0.356 
"48","05401","05302","TX","Austin City (North)","4805401",3839,0.013 
"48","05401","05303","TX","Austin City (Northeast)","4805401",16341,0.056 
"48","05401","05304","TX","Austin City (Southeast)","4805401",13208,0.045 
"48","05401","05305","TX","Austin City (Northwest)","4805401",38460,0.132 
"48","05401","05307","TX","Austin City (South)","4805401",679,0.002 
"48","05401","05308","TX","Austin City (Southwest), Lost Creek & Barton Creek","4805401",23610,0.081 
"48","05401","05309","TX","Travis County (West, South & Outside Austin City)","4805401",91282,0.314 
"48","05402","05309","TX","Travis County (West, South & Outside Austin City)","4805402",5655,0.035 
"48","05402","05400","TX","Capital Area COG (Southwest)--Hays County","4805402",157107,0.965 
"48","05500","05700","TX","Alamo Area COG (Northeast)--Guadalupe County","4805500",131533,0.548 
"48","05500","05800","TX","Alamo Area COG (Northeast)--Comal County","4805500",108472,0.452 
"48","05601","05901","TX","San Antonio City (Central)","4805601",97550,1 
"48","05602","05901","TX","San Antonio City (Central)","4805602",4899,0.045 
"48","05602","05903","TX","San Antonio City (Southeast)--Inside Loop I-410","4805602",51020,0.467 
"48","05602","05905","TX","San Antonio City (West)--Inside Loop I-410","4805602",8772,0.08 
"48","05602","05906","TX","San Antonio City (Southwest)--Inside Loop I-410","4805602",44475,0.407 
"48","05603","05903","TX","San Antonio City (Southeast)--Inside Loop I-410","4805603",61776,0.534 
"48","05603","05906","TX","San Antonio City (Southwest)--Inside Loop I-410","4805603",41587,0.359 
"48","05603","05907","TX","Bexar County (South)--San Antonio City (Far South)","4805603",12421,0.107 
"48","05604","05902","TX","San Antonio City (Northeast)--Inside Loop I-410","4805604",90065,0.685 
"48","05604","05907","TX","Bexar County (South)--San Antonio City (Far South)","4805604",57,0 
"48","05604","05913","TX","San Antonio (Northeast), Kirby & Windcrest Cities","4805604",37728,0.287 
"48","05604","05916","TX","Bexar County (Northeast)--San Antonio (Northeast), Universal City & Converse Cities","4805604",3554,0.027 
"48","05605","05901","TX","San Antonio City (Central)","4805605",4324,0.023 
"48","05605","05905","TX","San Antonio City (West)--Inside Loop I-410","4805605",79686,0.415 
"48","05605","05906","TX","San Antonio City (Southwest)--Inside Loop I-410","4805605",30580,0.159 
"48","05605","05907","TX","Bexar County (South)--San Antonio City (Far South)","4805605",11414,0.059 
"48","05605","05908","TX","San Antonio City (West)--Between Loop TX-1604 & Loop I-410","4805605",66116,0.344 
"48","05605","05914","TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities","4805605",48,0 
"48","05606","05904","TX","San Antonio City (Northwest)--Inside Loop I-410","4805606",59324,0.324 
"48","05606","05905","TX","San Antonio City (West)--Inside Loop I-410","4805606",26315,0.144 
"48","05606","05908","TX","San Antonio City (West)--Between Loop TX-1604 & Loop I-410","4805606",3987,0.022 
"48","05606","05909","TX","San Antonio (Northwest) & Leon Valley Cities","4805606",87732,0.479 
"48","05606","05910","TX","San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410","4805606",3982,0.022 
"48","05606","05914","TX","Bexar County (Northwest)--San Antonio (Far Northwest) & Helotes Cities","4805606",1647,0.009 
"48","05607","05904","TX","San Antonio City (Northwest)--Inside Loop I-410","4805607",39927,0.191 
"48","05607","05909","TX","San Antonio (Northwest) & Leon Valley Cities","4805607",8395,0.04 
"48","05607","05910","TX","San Antonio City (Northwest)--Between Loop TX-1604 & Loop I-410","4805607",103733,0.495 
